id,name,quarter,sex,year,val,Year Quarter,Start of Quarter
023210000000,REGION ZACHODNIOPOMORSKIE,quarter 2,males,2019,14,2019 Q2,2019-04-01
023210000000,REGION ZACHODNIOPOMORSKIE,quarter 2,males,2020,12,2020 Q2,2020-04-01
023210000000,REGION ZACHODNIOPOMORSKIE,quarter 2,males,2021,15,2021 Q2,2021-04-01
023210000000,REGION ZACHODNIOPOMORSKIE,quarter 2,males,2022,0,2022 Q2,2022-04-01
023210000000,REGION ZACHODNIOPOMORSKIE,quarter 2,males,2023,10,2023 Q2,2023-04-01
023210000000,REGION ZACHODNIOPOMORSKIE,quarter 2,males,2024,0,2024 Q2,2024-04-01
023210000000,REGION ZACHODNIOPOMORSKIE,quarter 2,males,2025,0,2025 Q2,2025-04-01
030000000000,MACROREGION POŁUDNIOWO-ZACHODNI,quarter 2,males,2010,101,2010 Q2,2010-04-01
030000000000,MACROREGION POŁUDNIOWO-ZACHODNI,quarter 2,males,2011,89,2011 Q2,2011-04-01
030000000000,MACROREGION POŁUDNIOWO-ZACHODNI,quarter 2,males,2012,85,2012 Q2,2012-04-01
030000000000,MACROREGION POŁUDNIOWO-ZACHODNI,quarter 2,males,2013,90,2013 Q2,2013-04-01
030000000000,MACROREGION POŁUDNIOWO-ZACHODNI,quarter 2,males,2014,71,2014 Q2,2014-04-01
030000000000,MACROREGION POŁUDNIOWO-ZACHODNI,quarter 2,males,2015,61,2015 Q2,2015-04-01
030000000000,MACROREGION POŁUDNIOWO-ZACHODNI,quarter 2,males,2016,59,2016 Q2,2016-04-01
030000000000,MACROREGION POŁUDNIOWO-ZACHODNI,quarter 2,males,2017,45,2017 Q2,2017-04-01
030000000000,MACROREGION POŁUDNIOWO-ZACHODNI,quarter 2,males,2018,26,2018 Q2,2018-04-01
030000000000,MACROREGION POŁUDNIOWO-ZACHODNI,quarter 2,males,2019,29,2019 Q2,2019-04-01
030000000000,MACROREGION POŁUDNIOWO-ZACHODNI,quarter 2,males,2020,35,2020 Q2,2020-04-01
030000000000,MACROREGION POŁUDNIOWO-ZACHODNI,quarter 2,males,2021,43,2021 Q2,2021-04-01
030000000000,MACROREGION POŁUDNIOWO-ZACHODNI,quarter 2,males,2022,22,2022 Q2,2022-04-01
030000000000,MACROREGION POŁUDNIOWO-ZACHODNI,quarter 2,males,2023,23,2023 Q2,2023-04-01
030000000000,MACROREGION POŁUDNIOWO-ZACHODNI,quarter 2,males,2024,28,2024 Q2,2024-04-01
030000000000,MACROREGION POŁUDNIOWO-ZACHODNI,quarter 2,males,2025,36,2025 Q2,2025-04-01
030200000000,DOLNOŚLĄSKIE,quarter 2,males,2010,83,2010 Q2,2010-04-01
030200000000,DOLNOŚLĄSKIE,quarter 2,males,2011,71,2011 Q2,2011-04-01
030200000000,DOLNOŚLĄSKIE,quarter 2,males,2012,66,2012 Q2,2012-04-01
030200000000,DOLNOŚLĄSKIE,quarter 2,males,2013,69,2013 Q2,2013-04-01
030200000000,DOLNOŚLĄSKIE,quarter 2,males,2014,54,2014 Q2,2014-04-01
030200000000,DOLNOŚLĄSKIE,quarter 2,males,2015,45,2015 Q2,2015-04-01
030200000000,DOLNOŚLĄSKIE,quarter 2,males,2016,46,2016 Q2,2016-04-01
030200000000,DOLNOŚLĄSKIE,quarter 2,males,2017,34,2017 Q2,2017-04-01
030200000000,DOLNOŚLĄSKIE,quarter 2,males,2018,21,2018 Q2,2018-04-01
030200000000,DOLNOŚLĄSKIE,quarter 2,males,2019,23,2019 Q2,2019-04-01
030200000000,DOLNOŚLĄSKIE,quarter 2,males,2020,30,2020 Q2,2020-04-01
030200000000,DOLNOŚLĄSKIE,quarter 2,males,2021,36,2021 Q2,2021-04-01
030200000000,DOLNOŚLĄSKIE,quarter 2,males,2022,16,2022 Q2,2022-04-01
030200000000,DOLNOŚLĄSKIE,quarter 2,males,2023,16,2023 Q2,2023-04-01
030200000000,DOLNOŚLĄSKIE,quarter 2,males,2024,23,2024 Q2,2024-04-01
030200000000,DOLNOŚLĄSKIE,quarter 2,males,2025,33,2025 Q2,2025-04-01
030210000000,REGION DOLNOŚLĄSKIE,quarter 2,males,2010,83,2010 Q2,2010-04-01
030210000000,REGION DOLNOŚLĄSKIE,quarter 2,males,2011,71,2011 Q2,2011-04-01
030210000000,REGION DOLNOŚLĄSKIE,quarter 2,males,2012,66,2012 Q2,2012-04-01
030210000000,REGION DOLNOŚLĄSKIE,quarter 2,males,2013,69,2013 Q2,2013-04-01
030210000000,REGION DOLNOŚLĄSKIE,quarter 2,males,2014,54,2014 Q2,2014-04-01
030210000000,REGION DOLNOŚLĄSKIE,quarter 2,males,2015,45,2015 Q2,2015-04-01
030210000000,REGION DOLNOŚLĄSKIE,quarter 2,males,2016,46,2016 Q2,2016-04-01
030210000000,REGION DOLNOŚLĄSKIE,quarter 2,males,2017,34,2017 Q2,2017-04-01
030210000000,REGION DOLNOŚLĄSKIE,quarter 2,males,2018,21,2018 Q2,2018-04-01
030210000000,REGION DOLNOŚLĄSKIE,quarter 2,males,2019,23,2019 Q2,2019-04-01
030210000000,REGION DOLNOŚLĄSKIE,quarter 2,males,2020,30,2020 Q2,2020-04-01
030210000000,REGION DOLNOŚLĄSKIE,quarter 2,males,2021,36,2021 Q2,2021-04-01
030210000000,REGION DOLNOŚLĄSKIE,quarter 2,males,2022,16,2022 Q2,2022-04-01
030210000000,REGION DOLNOŚLĄSKIE,quarter 2,males,2023,16,2023 Q2,2023-04-01
030210000000,REGION DOLNOŚLĄSKIE,quarter 2,males,2024,23,2024 Q2,2024-04-01
030210000000,REGION DOLNOŚLĄSKIE,quarter 2,males,2025,33,2025 Q2,2025-04-01
031600000000,OPOLSKIE,quarter 2,males,2010,18,2010 Q2,2010-04-01
031600000000,OPOLSKIE,quarter 2,males,2011,18,2011 Q2,2011-04-01
031600000000,OPOLSKIE,quarter 2,males,2012,20,2012 Q2,2012-04-01
031600000000,OPOLSKIE,quarter 2,males,2013,21,2013 Q2,2013-04-01
031600000000,OPOLSKIE,quarter 2,males,2014,17,2014 Q2,2014-04-01
031600000000,OPOLSKIE,quarter 2,males,2015,16,2015 Q2,2015-04-01
031600000000,OPOLSKIE,quarter 2,males,2016,13,2016 Q2,2016-04-01
031600000000,OPOLSKIE,quarter 2,males,2017,11,2017 Q2,2017-04-01
031600000000,OPOLSKIE,quarter 2,males,2018,6,2018 Q2,2018-04-01
031600000000,OPOLSKIE,quarter 2,males,2019,6,2019 Q2,2019-04-01
031600000000,OPOLSKIE,quarter 2,males,2020,5,2020 Q2,2020-04-01
031600000000,OPOLSKIE,quarter 2,males,2021,0,2021 Q2,2021-04-01
031600000000,OPOLSKIE,quarter 2,males,2022,0,2022 Q2,2022-04-01
031600000000,OPOLSKIE,quarter 2,males,2023,0,2023 Q2,2023-04-01
031600000000,OPOLSKIE,quarter 2,males,2024,0,2024 Q2,2024-04-01
031600000000,OPOLSKIE,quarter 2,males,2025,0,2025 Q2,2025-04-01
031610000000,REGION OPOLSKIE,quarter 2,males,2010,18,2010 Q2,2010-04-01
031610000000,REGION OPOLSKIE,quarter 2,males,2011,18,2011 Q2,2011-04-01
031610000000,REGION OPOLSKIE,quarter 2,males,2012,20,2012 Q2,2012-04-01
031610000000,REGION OPOLSKIE,quarter 2,males,2013,21,2013 Q2,2013-04-01
031610000000,REGION OPOLSKIE,quarter 2,males,2014,17,2014 Q2,2014-04-01
031610000000,REGION OPOLSKIE,quarter 2,males,2015,16,2015 Q2,2015-04-01
031610000000,REGION OPOLSKIE,quarter 2,males,2016,13,2016 Q2,2016-04-01
031610000000,REGION OPOLSKIE,quarter 2,males,2017,11,2017 Q2,2017-04-01
031610000000,REGION OPOLSKIE,quarter 2,males,2018,6,2018 Q2,2018-04-01
031610000000,REGION OPOLSKIE,quarter 2,males,2019,6,2019 Q2,2019-04-01
031610000000,REGION OPOLSKIE,quarter 2,males,2020,5,2020 Q2,2020-04-01
031610000000,REGION OPOLSKIE,quarter 2,males,2021,0,2021 Q2,2021-04-01
031610000000,REGION OPOLSKIE,quarter 2,males,2022,0,2022 Q2,2022-04-01
031610000000,REGION OPOLSKIE,quarter 2,males,2023,0,2023 Q2,2023-04-01
031610000000,REGION OPOLSKIE,quarter 2,males,2024,0,2024 Q2,2024-04-01
031610000000,REGION OPOLSKIE,quarter 2,males,2025,0,2025 Q2,2025-04-01
040000000000,MACROREGION PÓŁNOCNY,quarter 2,males,2010,118,2010 Q2,2010-04-01
040000000000,MACROREGION PÓŁNOCNY,quarter 2,males,2011,106,2011 Q2,2011-04-01
040000000000,MACROREGION PÓŁNOCNY,quarter 2,males,2012,127,2012 Q2,2012-04-01
040000000000,MACROREGION PÓŁNOCNY,quarter 2,males,2013,147,2013 Q2,2013-04-01
040000000000,MACROREGION PÓŁNOCNY,quarter 2,males,2014,127,2014 Q2,2014-04-01
040000000000,MACROREGION PÓŁNOCNY,quarter 2,males,2015,106,2015 Q2,2015-04-01
040000000000,MACROREGION PÓŁNOCNY,quarter 2,males,2016,90,2016 Q2,2016-04-01
040000000000,MACROREGION PÓŁNOCNY,quarter 2,males,2017,82,2017 Q2,2017-04-01
040000000000,MACROREGION PÓŁNOCNY,quarter 2,males,2018,56,2018 Q2,2018-04-01
040000000000,MACROREGION PÓŁNOCNY,quarter 2,males,2019,40,2019 Q2,2019-04-01
040000000000,MACROREGION PÓŁNOCNY,quarter 2,males,2020,47,2020 Q2,2020-04-01
040000000000,MACROREGION PÓŁNOCNY,quarter 2,males,2021,48,2021 Q2,2021-04-01
040000000000,MACROREGION PÓŁNOCNY,quarter 2,males,2022,31,2022 Q2,2022-04-01
040000000000,MACROREGION PÓŁNOCNY,quarter 2,males,2023,35,2023 Q2,2023-04-01
040000000000,MACROREGION PÓŁNOCNY,quarter 2,males,2024,40,2024 Q2,2024-04-01
040000000000,MACROREGION PÓŁNOCNY,quarter 2,males,2025,45,2025 Q2,2025-04-01
040400000000,KUJAWSKO-POMORSKIE,quarter 2,males,2010,44,2010 Q2,2010-04-01
040400000000,KUJAWSKO-POMORSKIE,quarter 2,males,2011,45,2011 Q2,2011-04-01
040400000000,KUJAWSKO-POMORSKIE,quarter 2,males,2012,53,2012 Q2,2012-04-01
040400000000,KUJAWSKO-POMORSKIE,quarter 2,males,2013,56,2013 Q2,2013-04-01
040400000000,KUJAWSKO-POMORSKIE,quarter 2,males,2014,39,2014 Q2,2014-04-01
040400000000,KUJAWSKO-POMORSKIE,quarter 2,males,2015,34,2015 Q2,2015-04-01
040400000000,KUJAWSKO-POMORSKIE,quarter 2,males,2016,33,2016 Q2,2016-04-01
040400000000,KUJAWSKO-POMORSKIE,quarter 2,males,2017,32,2017 Q2,2017-04-01
040400000000,KUJAWSKO-POMORSKIE,quarter 2,males,2018,16,2018 Q2,2018-04-01
040400000000,KUJAWSKO-POMORSKIE,quarter 2,males,2019,15,2019 Q2,2019-04-01
040400000000,KUJAWSKO-POMORSKIE,quarter 2,males,2020,10,2020 Q2,2020-04-01
040400000000,KUJAWSKO-POMORSKIE,quarter 2,males,2021,20,2021 Q2,2021-04-01
040400000000,KUJAWSKO-POMORSKIE,quarter 2,males,2022,12,2022 Q2,2022-04-01
040400000000,KUJAWSKO-POMORSKIE,quarter 2,males,2023,16,2023 Q2,2023-04-01
040400000000,KUJAWSKO-POMORSKIE,quarter 2,males,2024,15,2024 Q2,2024-04-01
040400000000,KUJAWSKO-POMORSKIE,quarter 2,males,2025,19,2025 Q2,2025-04-01
040410000000,REGION KUJAWSKO-POMORSKIE,quarter 2,males,2010,44,2010 Q2,2010-04-01
040410000000,REGION KUJAWSKO-POMORSKIE,quarter 2,males,2011,45,2011 Q2,2011-04-01
040410000000,REGION KUJAWSKO-POMORSKIE,quarter 2,males,2012,53,2012 Q2,2012-04-01
040410000000,REGION KUJAWSKO-POMORSKIE,quarter 2,males,2013,56,2013 Q2,2013-04-01
040410000000,REGION KUJAWSKO-POMORSKIE,quarter 2,males,2014,39,2014 Q2,2014-04-01
040410000000,REGION KUJAWSKO-POMORSKIE,quarter 2,males,2015,34,2015 Q2,2015-04-01
040410000000,REGION KUJAWSKO-POMORSKIE,quarter 2,males,2016,33,2016 Q2,2016-04-01
040410000000,REGION KUJAWSKO-POMORSKIE,quarter 2,males,2017,32,2017 Q2,2017-04-01
040410000000,REGION KUJAWSKO-POMORSKIE,quarter 2,males,2018,16,2018 Q2,2018-04-01
040410000000,REGION KUJAWSKO-POMORSKIE,quarter 2,males,2019,15,2019 Q2,2019-04-01
040410000000,REGION KUJAWSKO-POMORSKIE,quarter 2,males,2020,10,2020 Q2,2020-04-01
040410000000,REGION KUJAWSKO-POMORSKIE,quarter 2,males,2021,20,2021 Q2,2021-04-01
040410000000,REGION KUJAWSKO-POMORSKIE,quarter 2,males,2022,12,2022 Q2,2022-04-01
040410000000,REGION KUJAWSKO-POMORSKIE,quarter 2,males,2023,16,2023 Q2,2023-04-01
040410000000,REGION KUJAWSKO-POMORSKIE,quarter 2,males,2024,15,2024 Q2,2024-04-01
040410000000,REGION KUJAWSKO-POMORSKIE,quarter 2,males,2025,19,2025 Q2,2025-04-01
042200000000,POMORSKIE,quarter 2,males,2010,43,2010 Q2,2010-04-01
042200000000,POMORSKIE,quarter 2,males,2011,36,2011 Q2,2011-04-01
042200000000,POMORSKIE,quarter 2,males,2012,42,2012 Q2,2012-04-01
042200000000,POMORSKIE,quarter 2,males,2013,54,2013 Q2,2013-04-01
042200000000,POMORSKIE,quarter 2,males,2014,50,2014 Q2,2014-04-01
042200000000,POMORSKIE,quarter 2,males,2015,42,2015 Q2,2015-04-01
042200000000,POMORSKIE,quarter 2,males,2016,29,2016 Q2,2016-04-01
042200000000,POMORSKIE,quarter 2,males,2017,29,2017 Q2,2017-04-01
042200000000,POMORSKIE,quarter 2,males,2018,21,2018 Q2,2018-04-01
042200000000,POMORSKIE,quarter 2,males,2019,17,2019 Q2,2019-04-01
042200000000,POMORSKIE,quarter 2,males,2020,24,2020 Q2,2020-04-01
042200000000,POMORSKIE,quarter 2,males,2021,16,2021 Q2,2021-04-01
042200000000,POMORSKIE,quarter 2,males,2022,10,2022 Q2,2022-04-01
042200000000,POMORSKIE,quarter 2,males,2023,12,2023 Q2,2023-04-01
042200000000,POMORSKIE,quarter 2,males,2024,16,2024 Q2,2024-04-01
042200000000,POMORSKIE,quarter 2,males,2025,19,2025 Q2,2025-04-01
042210000000,REGION POMORSKIE,quarter 2,males,2010,43,2010 Q2,2010-04-01
042210000000,REGION POMORSKIE,quarter 2,males,2011,36,2011 Q2,2011-04-01
042210000000,REGION POMORSKIE,quarter 2,males,2012,42,2012 Q2,2012-04-01
042210000000,REGION POMORSKIE,quarter 2,males,2013,54,2013 Q2,2013-04-01
042210000000,REGION POMORSKIE,quarter 2,males,2014,50,2014 Q2,2014-04-01
042210000000,REGION POMORSKIE,quarter 2,males,2015,42,2015 Q2,2015-04-01
042210000000,REGION POMORSKIE,quarter 2,males,2016,29,2016 Q2,2016-04-01
042210000000,REGION POMORSKIE,quarter 2,males,2017,29,2017 Q2,2017-04-01
042210000000,REGION POMORSKIE,quarter 2,males,2018,21,2018 Q2,2018-04-01
042210000000,REGION POMORSKIE,quarter 2,males,2019,17,2019 Q2,2019-04-01
042210000000,REGION POMORSKIE,quarter 2,males,2020,24,2020 Q2,2020-04-01
042210000000,REGION POMORSKIE,quarter 2,males,2021,16,2021 Q2,2021-04-01
042210000000,REGION POMORSKIE,quarter 2,males,2022,10,2022 Q2,2022-04-01
042210000000,REGION POMORSKIE,quarter 2,males,2023,12,2023 Q2,2023-04-01
042210000000,REGION POMORSKIE,quarter 2,males,2024,16,2024 Q2,2024-04-01
042210000000,REGION POMORSKIE,quarter 2,males,2025,19,2025 Q2,2025-04-01
042800000000,WARMIŃSKO-MAZURSKIE,quarter 2,males,2010,31,2010 Q2,2010-04-01
042800000000,WARMIŃSKO-MAZURSKIE,quarter 2,males,2011,25,2011 Q2,2011-04-01
042800000000,WARMIŃSKO-MAZURSKIE,quarter 2,males,2012,32,2012 Q2,2012-04-01
042800000000,WARMIŃSKO-MAZURSKIE,quarter 2,males,2013,37,2013 Q2,2013-04-01
042800000000,WARMIŃSKO-MAZURSKIE,quarter 2,males,2014,38,2014 Q2,2014-04-01
042800000000,WARMIŃSKO-MAZURSKIE,quarter 2,males,2015,31,2015 Q2,2015-04-01
042800000000,WARMIŃSKO-MAZURSKIE,quarter 2,males,2016,28,2016 Q2,2016-04-01
042800000000,WARMIŃSKO-MAZURSKIE,quarter 2,males,2017,21,2017 Q2,2017-04-01
042800000000,WARMIŃSKO-MAZURSKIE,quarter 2,males,2018,19,2018 Q2,2018-04-01
042800000000,WARMIŃSKO-MAZURSKIE,quarter 2,males,2019,8,2019 Q2,2019-04-01
042800000000,WARMIŃSKO-MAZURSKIE,quarter 2,males,2020,14,2020 Q2,2020-04-01
042800000000,WARMIŃSKO-MAZURSKIE,quarter 2,males,2021,13,2021 Q2,2021-04-01
042800000000,WARMIŃSKO-MAZURSKIE,quarter 2,males,2022,0,2022 Q2,2022-04-01
042800000000,WARMIŃSKO-MAZURSKIE,quarter 2,males,2023,0,2023 Q2,2023-04-01
042800000000,WARMIŃSKO-MAZURSKIE,quarter 2,males,2024,0,2024 Q2,2024-04-01
042800000000,WARMIŃSKO-MAZURSKIE,quarter 2,males,2025,0,2025 Q2,2025-04-01
042810000000,REGION WARMIŃSKO-MAZURSKIE,quarter 2,males,2010,31,2010 Q2,2010-04-01
042810000000,REGION WARMIŃSKO-MAZURSKIE,quarter 2,males,2011,25,2011 Q2,2011-04-01
042810000000,REGION WARMIŃSKO-MAZURSKIE,quarter 2,males,2012,32,2012 Q2,2012-04-01
042810000000,REGION WARMIŃSKO-MAZURSKIE,quarter 2,males,2013,37,2013 Q2,2013-04-01
042810000000,REGION WARMIŃSKO-MAZURSKIE,quarter 2,males,2014,38,2014 Q2,2014-04-01
042810000000,REGION WARMIŃSKO-MAZURSKIE,quarter 2,males,2015,31,2015 Q2,2015-04-01
042810000000,REGION WARMIŃSKO-MAZURSKIE,quarter 2,males,2016,28,2016 Q2,2016-04-01
042810000000,REGION WARMIŃSKO-MAZURSKIE,quarter 2,males,2017,21,2017 Q2,2017-04-01
042810000000,REGION WARMIŃSKO-MAZURSKIE,quarter 2,males,2018,19,2018 Q2,2018-04-01
042810000000,REGION WARMIŃSKO-MAZURSKIE,quarter 2,males,2019,8,2019 Q2,2019-04-01
042810000000,REGION WARMIŃSKO-MAZURSKIE,quarter 2,males,2020,14,2020 Q2,2020-04-01
042810000000,REGION WARMIŃSKO-MAZURSKIE,quarter 2,males,2021,13,2021 Q2,2021-04-01
042810000000,REGION WARMIŃSKO-MAZURSKIE,quarter 2,males,2022,0,2022 Q2,2022-04-01
042810000000,REGION WARMIŃSKO-MAZURSKIE,quarter 2,males,2023,0,2023 Q2,2023-04-01
042810000000,REGION WARMIŃSKO-MAZURSKIE,quarter 2,males,2024,0,2024 Q2,2024-04-01
042810000000,REGION WARMIŃSKO-MAZURSKIE,quarter 2,males,2025,0,2025 Q2,2025-04-01
050000000000,MACROREGION CENTRALNY,quarter 2,males,2010,111,2010 Q2,2010-04-01
050000000000,MACROREGION CENTRALNY,quarter 2,males,2011,114,2011 Q2,2011-04-01
050000000000,MACROREGION CENTRALNY,quarter 2,males,2012,135,2012 Q2,2012-04-01
050000000000,MACROREGION CENTRALNY,quarter 2,males,2013,140,2013 Q2,2013-04-01
050000000000,MACROREGION CENTRALNY,quarter 2,males,2014,111,2014 Q2,2014-04-01
050000000000,MACROREGION CENTRALNY,quarter 2,males,2015,92,2015 Q2,2015-04-01
050000000000,MACROREGION CENTRALNY,quarter 2,males,2016,60,2016 Q2,2016-04-01
050000000000,MACROREGION CENTRALNY,quarter 2,males,2017,59,2017 Q2,2017-04-01
050000000000,MACROREGION CENTRALNY,quarter 2,males,2018,48,2018 Q2,2018-04-01
050000000000,MACROREGION CENTRALNY,quarter 2,males,2019,39,2019 Q2,2019-04-01
050000000000,MACROREGION CENTRALNY,quarter 2,males,2020,34,2020 Q2,2020-04-01
050000000000,MACROREGION CENTRALNY,quarter 2,males,2021,43,2021 Q2,2021-04-01
050000000000,MACROREGION CENTRALNY,quarter 2,males,2022,24,2022 Q2,2022-04-01
050000000000,MACROREGION CENTRALNY,quarter 2,males,2023,33,2023 Q2,2023-04-01
050000000000,MACROREGION CENTRALNY,quarter 2,males,2024,37,2024 Q2,2024-04-01
050000000000,MACROREGION CENTRALNY,quarter 2,males,2025,26,2025 Q2,2025-04-01
051000000000,ŁÓDZKIE,quarter 2,males,2010,65,2010 Q2,2010-04-01
051000000000,ŁÓDZKIE,quarter 2,males,2011,70,2011 Q2,2011-04-01
051000000000,ŁÓDZKIE,quarter 2,males,2012,84,2012 Q2,2012-04-01
051000000000,ŁÓDZKIE,quarter 2,males,2013,85,2013 Q2,2013-04-01
051000000000,ŁÓDZKIE,quarter 2,males,2014,67,2014 Q2,2014-04-01
051000000000,ŁÓDZKIE,quarter 2,males,2015,53,2015 Q2,2015-04-01
051000000000,ŁÓDZKIE,quarter 2,males,2016,33,2016 Q2,2016-04-01
051000000000,ŁÓDZKIE,quarter 2,males,2017,42,2017 Q2,2017-04-01
051000000000,ŁÓDZKIE,quarter 2,males,2018,31,2018 Q2,2018-04-01
051000000000,ŁÓDZKIE,quarter 2,males,2019,23,2019 Q2,2019-04-01
051000000000,ŁÓDZKIE,quarter 2,males,2020,20,2020 Q2,2020-04-01
051000000000,ŁÓDZKIE,quarter 2,males,2021,29,2021 Q2,2021-04-01
051000000000,ŁÓDZKIE,quarter 2,males,2022,14,2022 Q2,2022-04-01
051000000000,ŁÓDZKIE,quarter 2,males,2023,18,2023 Q2,2023-04-01
051000000000,ŁÓDZKIE,quarter 2,males,2024,27,2024 Q2,2024-04-01
051000000000,ŁÓDZKIE,quarter 2,males,2025,14,2025 Q2,2025-04-01
051010000000,REGION ŁÓDZKIE,quarter 2,males,2010,65,2010 Q2,2010-04-01
051010000000,REGION ŁÓDZKIE,quarter 2,males,2011,70,2011 Q2,2011-04-01
051010000000,REGION ŁÓDZKIE,quarter 2,males,2012,84,2012 Q2,2012-04-01
051010000000,REGION ŁÓDZKIE,quarter 2,males,2013,85,2013 Q2,2013-04-01
051010000000,REGION ŁÓDZKIE,quarter 2,males,2014,67,2014 Q2,2014-04-01
051010000000,REGION ŁÓDZKIE,quarter 2,males,2015,53,2015 Q2,2015-04-01
051010000000,REGION ŁÓDZKIE,quarter 2,males,2016,33,2016 Q2,2016-04-01
051010000000,REGION ŁÓDZKIE,quarter 2,males,2017,42,2017 Q2,2017-04-01
051010000000,REGION ŁÓDZKIE,quarter 2,males,2018,31,2018 Q2,2018-04-01
051010000000,REGION ŁÓDZKIE,quarter 2,males,2019,23,2019 Q2,2019-04-01
051010000000,REGION ŁÓDZKIE,quarter 2,males,2020,20,2020 Q2,2020-04-01
051010000000,REGION ŁÓDZKIE,quarter 2,males,2021,29,2021 Q2,2021-04-01
051010000000,REGION ŁÓDZKIE,quarter 2,males,2022,14,2022 Q2,2022-04-01
051010000000,REGION ŁÓDZKIE,quarter 2,males,2023,18,2023 Q2,2023-04-01
051010000000,REGION ŁÓDZKIE,quarter 2,males,2024,27,2024 Q2,2024-04-01
051010000000,REGION ŁÓDZKIE,quarter 2,males,2025,14,2025 Q2,2025-04-01
052600000000,ŚWIĘTOKRZYSKIE,quarter 2,males,2010,46,2010 Q2,2010-04-01
052600000000,ŚWIĘTOKRZYSKIE,quarter 2,males,2011,44,2011 Q2,2011-04-01
052600000000,ŚWIĘTOKRZYSKIE,quarter 2,males,2012,51,2012 Q2,2012-04-01
052600000000,ŚWIĘTOKRZYSKIE,quarter 2,males,2013,54,2013 Q2,2013-04-01
052600000000,ŚWIĘTOKRZYSKIE,quarter 2,males,2014,45,2014 Q2,2014-04-01
052600000000,ŚWIĘTOKRZYSKIE,quarter 2,males,2015,38,2015 Q2,2015-04-01
052600000000,ŚWIĘTOKRZYSKIE,quarter 2,males,2016,26,2016 Q2,2016-04-01
052600000000,ŚWIĘTOKRZYSKIE,quarter 2,males,2017,17,2017 Q2,2017-04-01
052600000000,ŚWIĘTOKRZYSKIE,quarter 2,males,2018,17,2018 Q2,2018-04-01
052600000000,ŚWIĘTOKRZYSKIE,quarter 2,males,2019,16,2019 Q2,2019-04-01
052600000000,ŚWIĘTOKRZYSKIE,quarter 2,males,2020,14,2020 Q2,2020-04-01
052600000000,ŚWIĘTOKRZYSKIE,quarter 2,males,2021,14,2021 Q2,2021-04-01
052600000000,ŚWIĘTOKRZYSKIE,quarter 2,males,2022,10,2022 Q2,2022-04-01
052600000000,ŚWIĘTOKRZYSKIE,quarter 2,males,2023,15,2023 Q2,2023-04-01
052600000000,ŚWIĘTOKRZYSKIE,quarter 2,males,2024,10,2024 Q2,2024-04-01
052600000000,ŚWIĘTOKRZYSKIE,quarter 2,males,2025,12,2025 Q2,2025-04-01
052610000000,REGION ŚWIĘTOKRZYSKIE,quarter 2,males,2010,46,2010 Q2,2010-04-01
052610000000,REGION ŚWIĘTOKRZYSKIE,quarter 2,males,2011,44,2011 Q2,2011-04-01
052610000000,REGION ŚWIĘTOKRZYSKIE,quarter 2,males,2012,51,2012 Q2,2012-04-01
052610000000,REGION ŚWIĘTOKRZYSKIE,quarter 2,males,2013,54,2013 Q2,2013-04-01
052610000000,REGION ŚWIĘTOKRZYSKIE,quarter 2,males,2014,45,2014 Q2,2014-04-01
052610000000,REGION ŚWIĘTOKRZYSKIE,quarter 2,males,2015,38,2015 Q2,2015-04-01
052610000000,REGION ŚWIĘTOKRZYSKIE,quarter 2,males,2016,26,2016 Q2,2016-04-01
052610000000,REGION ŚWIĘTOKRZYSKIE,quarter 2,males,2017,17,2017 Q2,2017-04-01
052610000000,REGION ŚWIĘTOKRZYSKIE,quarter 2,males,2018,17,2018 Q2,2018-04-01
052610000000,REGION ŚWIĘTOKRZYSKIE,quarter 2,males,2019,16,2019 Q2,2019-04-01
052610000000,REGION ŚWIĘTOKRZYSKIE,quarter 2,males,2020,14,2020 Q2,2020-04-01
052610000000,REGION ŚWIĘTOKRZYSKIE,quarter 2,males,2021,14,2021 Q2,2021-04-01
052610000000,REGION ŚWIĘTOKRZYSKIE,quarter 2,males,2022,10,2022 Q2,2022-04-01
052610000000,REGION ŚWIĘTOKRZYSKIE,quarter 2,males,2023,15,2023 Q2,2023-04-01
052610000000,REGION ŚWIĘTOKRZYSKIE,quarter 2,males,2024,10,2024 Q2,2024-04-01
052610000000,REGION ŚWIĘTOKRZYSKIE,quarter 2,males,2025,12,2025 Q2,2025-04-01
060000000000,MACROREGION WSCHODNI,quarter 2,males,2010,149,2010 Q2,2010-04-01
060000000000,MACROREGION WSCHODNI,quarter 2,males,2011,152,2011 Q2,2011-04-01
060000000000,MACROREGION WSCHODNI,quarter 2,males,2012,139,2012 Q2,2012-04-01
060000000000,MACROREGION WSCHODNI,quarter 2,males,2013,155,2013 Q2,2013-04-01
060000000000,MACROREGION WSCHODNI,quarter 2,males,2014,155,2014 Q2,2014-04-01
060000000000,MACROREGION WSCHODNI,quarter 2,males,2015,132,2015 Q2,2015-04-01
060000000000,MACROREGION WSCHODNI,quarter 2,males,2016,119,2016 Q2,2016-04-01
060000000000,MACROREGION WSCHODNI,quarter 2,males,2017,87,2017 Q2,2017-04-01
060000000000,MACROREGION WSCHODNI,quarter 2,males,2018,68,2018 Q2,2018-04-01
060000000000,MACROREGION WSCHODNI,quarter 2,males,2019,56,2019 Q2,2019-04-01
060000000000,MACROREGION WSCHODNI,quarter 2,males,2020,53,2020 Q2,2020-04-01
060000000000,MACROREGION WSCHODNI,quarter 2,males,2021,65,2021 Q2,2021-04-01
